1.878297872842003699e+03 1.506354166113390125e+00 7.488055944343384063e+00 8.931232941802390997e+03
1.765785199633261982e+03 1.753120804582397385e+00 7.469380949195842945e+00 8.933087560111333005e+03
1.587834001873181251e+03 2.115213153485106190e+00 7.458576639145334752e+00 8.933115962829469936e+03
1.748323603424178373e+03 1.793291046099586117e+00 7.470205665242755977e+00 8.933573813325891024e+03
1.523330441758817415e+03 2.189485785819487162e+00 7.496155111009235483e+00 8.933664986115287320e+03
1.568263407197383458e+03 2.048953916112475682e+00 7.465932111688345252e+00 8.934165018628811595e+03
1.603220953914892561e+03 2.145743734967072935e+00 7.470367183057181393e+00 8.934392959440863706e+03
1.994071567850186284e+03 1.253518283899391905e+00 7.503876134897856431e+00 8.934442119691977496e+03
1.710442197368720372e+03 1.806235354673004334e+00 7.479595681493905523e+00 8.934463708429826511e+03
1.997378177007023623e+03 1.297525651148630610e+00 7.464913653287398532e+00 8.934506805370052462e+03
1.805219110300432021e+03 1.678455812249682877e+00 7.458042503850369265e+00 8.934869096617569085e+03
1.861888550876369663e+03 1.613606283440041533e+00 7.461436105315813805e+00 8.934982269011925382e+03
1.937970192762871648e+03 1.404719655380505916e+00 7.469821313736510149e+00 8.935210027689538038e+03
1.614401920137872594e+03 1.885865662085216332e+00 7.466841553450634272e+00 8.935376893786124128e+03
1.682317669803509943e+03 1.875752756861735815e+00 7.482656871896349315e+00 8.935955736897325551e+03
1.818064552387157619e+03 1.632673226476713868e+00 7.460714209618299009e+00 8.936273179189363873e+03
1.532310309314053256e+03 2.345171065974681390e+00 7.485539690313765426e+00 8.936351812183054790e+03
1.680231670509089554e+03 1.849842657749143804e+00 7.464121348459158867e+00 8.936693099445206826e+03
1.943415853693714325e+03 1.426178988137956294e+00 7.482407335930648884e+00 8.938037030092495115e+03
1.890625065196740707e+03 1.572627436182019611e+00 7.432600117923016114e+00 8.938502402906373391e+03
1.805326206111138617e+03 1.603246050070279205e+00 7.498992509684951457e+00 8.939371269054434379e+03
1.787012486753695612e+03 1.689239508601831696e+00 7.461118703878267588e+00 8.939544640009837167e+03
1.642152209785314199e+03 2.015315098649935521e+00 7.493214820222147132e+00 8.940679460019067847e+03
1.969182350832062411e+03 1.361849417841264120e+00 7.467760917552724642e+00 8.940913236266498643e+03
1.925128050715252812e+03 1.467391659851944530e+00 7.472376209939586289e+00 8.940941217435070939e+03
1.752730791256189605e+03 1.783168980582498842e+00 7.464414199565658770e+00 8.942343972550093895e+03
1.761961002519795784e+03 1.773341309048086512e+00 7.466894031933783538e+00 8.942374415068181406e+03
1.506098087709765196e+03 2.265075228374536565e+00 7.481298026086523834e+00 8.942588963526184671e+03
1.992331263021320410e+03 1.259652202132292231e+00 7.490800476277575726e+00 8.942658348491060678e+03
1.647513402708103968e+03 1.977138027882937799e+00 7.436868251354280979e+00 8.942877211445793364e+03
1.892851562260957962e+03 1.537940414999000582e+00 7.454484504858115201e+00 8.942884370170972034e+03
1.944498198159996036e+03 1.476533534436657913e+00 7.432011877147324697e+00 8.943228519377411430e+03
1.637309737228101085e+03 1.971836516872766731e+00 7.481124431627620197e+00 8.943803805803063369e+03
1.660057815394058252e+03 1.880707603554996776e+00 7.499017670577436512e+00 8.943847259919926728e+03
1.967914572915252165e+03 1.416553642212696751e+00 7.459039309930982853e+00 8.944013312641058292e+03
1.736606650904788921e+03 1.766081554792148012e+00 7.430584845159065921e+00 8.944108379599569162e+03
1.955387182464095758e+03 1.346055330773580971e+00 7.473334518469838095e+00 8.944822526827443653e+03
1.509733696111313748e+03 2.209532182069079198e+00 7.458762926063827514e+00 8.945120960068044951e+03
1.731692641226499745e+03 1.812735238215219535e+00 7.465371137129898749e+00 8.945821429486324632e+03
1.995259428366995962e+03 1.240739930492688714e+00 7.479877696392942532e+00 8.946064091490688952e+03
1.686015852634899147e+03 1.875533811669706008e+00 7.437842741887271458e+00 8.946161119012676863e+03
1.559449113103817581e+03 2.135132044002959528e+00 7.461314002757788444e+00 8.946451153800115208e+03
1.969600755801146306e+03 1.371520174514359258e+00 7.448861186124651645e+00 8.946826117204609545e+03
1.782950557610761734e+03 1.633670466506876640e+00 7.460998725036708912e+00 8.947475168045404644e+03
1.904968905670583354e+03 1.546821035003223654e+00 7.445186127852152502e+00 8.947652617760582871e+03
1.700465037954420495e+03 1.908992026033706990e+00 7.490903867889505463e+00 8.947988638406633982e+03
1.937589813497204432e+03 1.340378065106557770e+00 7.459912989237546199e+00 8.947995747185452274e+03
1.708718152865972343e+03 1.756560873557019953e+00 7.488655146178152755e+00 8.948024290173711051e+03
1.856106944745112514e+03 1.592623445419921957e+00 7.471016378005359115e+00 8.948294269805135627e+03
1.711150822828101354e+03 1.861642118967233861e+00 7.475885114960474809e+00 8.948981708655181137e+03
1.874593157259527061e+03 1.498019499367974738e+00 7.472610430841867490e+00 8.949009951718886441e+03
1.738121828683360718e+03 1.749296998038938789e+00 7.474766594002244524e+00 8.949165684275903914e+03
1.709319512829822997e+03 1.819536818253706612e+00 7.451877730921627752e+00 8.949293569276765993e+03
1.628431835714745603e+03 1.907358651005785832e+00 7.447900556195380162e+00 8.949485666302591198e+03
1.839133849444457610e+03 1.620634309043044397e+00 7.480400603374297575e+00 8.949547514363759547e+03
1.535576464550498940e+03 2.280433603644276275e+00 7.448131608469406473e+00 8.949838792146558262e+03
1.621720922098402298e+03 1.919725323064838340e+00 7.470589623237788857e+00 8.950021243306604447e+03
1.660057815394058252e+03 1.880707603554996776e+00 7.499017670577436512e+00 8.951009336948280179e+03
1.911676589776606534e+03 1.486020554588218578e+00 7.468873145486510268e+00 8.951166500754417939e+03
1.887208013296240551e+03 1.456103251468360948e+00 7.468448822038327606e+00 8.951498276170761528e+03
1.513691703118500982e+03 2.268763907048430895e+00 7.453425755113145534e+00 8.952400615324362661e+03
1.815330630972408926e+03 1.569610245754137878e+00 7.464492213039247481e+00 8.952516010482633646e+03
1.931307535761542567e+03 1.383519668374032507e+00 7.455575125916404033e+00 8.953066980915549721e+03
